user_id_str,full_text,text_en,lwr,clean_number,clean_punct,clean_double_ws,scores,compound,comp_scores
318411580.0,Luwuk after rain ,Luwuk after rain,luwuk after rain,luwuk after rain,luwuk after rain,luwuk after rain,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2275772358.0,Bagaimana dengan luwuk ,What about Luwuk?,what about luwuk?,what about luwuk?,what about luwuk ,what about luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
315493001.0,masih teringat 25 tahun yang lalu di luwuk tinggal di rumah oma opa di jalan pelita .,I still remember 25 years ago in Luwuk living at my grandma's house on Jalan Pelita.,i still remember 25 years ago in luwuk living at my grandma's house on jalan pelita.,i still remember  years ago in luwuk living at my grandma's house on jalan pelita.,i still remember  years ago in luwuk living at my grandma s house on jalan pelita ,i still remember years ago in luwuk living at my grandma s house on jalan pelita,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2185977434.0,udah kangen luwuk aja,I just miss Luwuk already,i just miss luwuk already,i just miss luwuk already,i just miss luwuk already,i just miss luwuk already,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negatif
1.2840614451482092e+18, tanya dong biaya kirim paxel dari Palembang ke Luwuk Sulawesi Selatan itu kira-kira berapa ya?,"I'm wondering how much it costs to send a parcel from Palembang to Luwuk, South Sulawesi, right?","i'm wondering how much it costs to send a parcel from palembang to luwuk, south sulawesi, right?","i'm wondering how much it costs to send a parcel from palembang to luwuk, south sulawesi, right?",i m wondering how much it costs to send a parcel from palembang to luwuk south sulawesi right ,i m wondering how much it costs to send a parcel from palembang to luwuk south sulawesi right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
533918606.0,pen buat thread tentang stase forensik luwuk tp masi blom dpt waktunyaaaaa.... nnti ae dah klo udah lg free bgttttt,"I wrote a thread about the Luwuk forensics station but I haven't had the time yet.... I'll wait when it's free again, greatttttt","i wrote a thread about the luwuk forensics station but i haven't had the time yet.... i'll wait when it's free again, greatttttt","i wrote a thread about the luwuk forensics station but i haven't had the time yet.... i'll wait when it's free again, greatttttt",i wrote a thread about the luwuk forensics station but i haven t had the time yet     i ll wait when it s free again greatttttt,i wrote a thread about the luwuk forensics station but i haven t had the time yet i ll wait when it s free again greatttttt,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6652}",0.6652,positif
7.994241307013446e+17,Ternyata msh banyak air terjun sekitaran luwuk yg blm aku datangi P inpo partner gaaaas,It turns out there are still a lot of waterfalls around Luwuk that I haven't visited P inpo partner gaaaas,it turns out there are still a lot of waterfalls around luwuk that i haven't visited p inpo partner gaaaas,it turns out there are still a lot of waterfalls around luwuk that i haven't visited p inpo partner gaaaas,it turns out there are still a lot of waterfalls around luwuk that i haven t visited p inpo partner gaaaas,it turns out there are still a lot of waterfalls around luwuk that i haven t visited p inpo partner gaaaas,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.4570262497342956e+18,Luwuk stay pijat pasutri,Luwuk stay massage for couples,luwuk stay massage for couples,luwuk stay massage for couples,luwuk stay massage for couples,luwuk stay massage for couples,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.1305774150448824e+18,Liat agenda bulan ini sd Februari jejer2 travellingnya. Singapura Semarang Probolinggo Jogja terus terakhir ke Luwuk. Holah mendem tenan kalau gak dopping vitamin ini ,"Look at the agenda for this month through February, the list of travel plans. Singapore, Semarang, Probolinggo, Jogja, then finally to Luwuk. It's really cool if you don't dope with this vitamin","look at the agenda for this month through february, the list of travel plans. singapore, semarang, probolinggo, jogja, then finally to luwuk. it's really cool if you don't dope with this vitamin","look at the agenda for this month through february, the list of travel plans. singapore, semarang, probolinggo, jogja, then finally to luwuk. it's really cool if you don't dope with this vitamin",look at the agenda for this month through february the list of travel plans  singapore semarang probolinggo jogja then finally to luwuk  it s really cool if you don t dope with this vitamin,look at the agenda for this month through february the list of travel plans singapore semarang probolinggo jogja then finally to luwuk it s really cool if you don t dope with this vitamin,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.624}",0.624,positif
128556683.0,Kok bisa @BatikAirID lagi-lagi overbook rute Luwuk- Makassar,How come @BatikAirID is again overbooking the Luwuk-Makassar route,how come @batikairid is again overbooking the luwuk-makassar route,how come @batikairid is again overbooking the luwuk-makassar route,how come batikairid is again overbooking the luwuk makassar route,how come batikairid is again overbooking the luwuk makassar route,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
717478404.0,Seneng banget di luwuk udah ada bebek goreng mirip h. slamet wkwk ,I'm really happy that in Luwuk there is fried duck like H. congratulations hahaha,i'm really happy that in luwuk there is fried duck like h. congratulations hahaha,i'm really happy that in luwuk there is fried duck like h. congratulations hahaha,i m really happy that in luwuk there is fried duck like h  congratulations hahaha,i m really happy that in luwuk there is fried duck like h congratulations hahaha,"{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.9324}",0.9324,positif
585665750.0,Ternyata Pak Menkes habis kunjungan ke Palu. Mbok mampir sisan pak ke Luwuk Banggai. Biar liat sarana kesehatan di sini juga. Daerah luas kayak Banggai gini *cuma* ada dua RS Pemerintah. 1 RS tipe B dan 1 RS Pratama mendapat beban rujukan dari 27 Puskesmas ,"It turned out that the Minister of Health had just visited Palu. Mbok stopped by, sir, at Luwuk Banggai. Let's see the health facilities here too. A large area like Banggai has *only* two government hospitals. 1 Type B Hospital and 1 Pratama Hospital receive referral charges from 27 Community Health Centers","it turned out that the minister of health had just visited palu. mbok stopped by, sir, at luwuk banggai. let's see the health facilities here too. a large area like banggai has *only* two government hospitals. 1 type b hospital and 1 pratama hospital receive referral charges from 27 community health centers","it turned out that the minister of health had just visited palu. mbok stopped by, sir, at luwuk banggai. let's see the health facilities here too. a large area like banggai has *only* two government hospitals.  type b hospital and  pratama hospital receive referral charges from  community health centers",it turned out that the minister of health had just visited palu  mbok stopped by sir at luwuk banggai  let s see the health facilities here too  a large area like banggai has  only  two government hospitals   type b hospital and  pratama hospital receive referral charges from  community health centers,it turned out that the minister of health had just visited palu mbok stopped by sir at luwuk banggai let s see the health facilities here too a large area like banggai has only two government hospitals type b hospital and pratama hospital receive referral charges from community health centers,"{'neg': 0.079, 'neu': 0.871, 'pos': 0.05, 'compound': -0.128}",-0.128,negatif
156313998.0,Bangsaaatt . jaringan di #luwuk hancuurrr parah,Bangsaaatt. The network in #Luwuk is badly damaged,bangsaaatt. the network in #luwuk is badly damaged,bangsaaatt. the network in #luwuk is badly damaged,bangsaaatt  the network in  luwuk is badly damaged,bangsaaatt the network in luwuk is badly damaged,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.7184}",-0.7184,negatif
533918606.0,terimakasih luwuk :),thank you luwuk :),thank you luwuk :),thank you luwuk :),thank you luwuk  ,thank you luwuk,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,positif
156313998.0,Judul nya doank ini #luwuk kota berair tpi sering mati air PAM euy bangsaat lah udah 2 hari gak mandi bau badan dan gerah nya sungguh luar biasa,"The title is just this #Luwuk is a watery city but the PAM water often goes out. Damn it, I haven't showered for 2 days, the body odor and the heat are really extraordinary","the title is just this #luwuk is a watery city but the pam water often goes out. damn it, i haven't showered for 2 days, the body odor and the heat are really extraordinary","the title is just this #luwuk is a watery city but the pam water often goes out. damn it, i haven't showered for  days, the body odor and the heat are really extraordinary",the title is just this  luwuk is a watery city but the pam water often goes out  damn it i haven t showered for  days the body odor and the heat are really extraordinary,the title is just this luwuk is a watery city but the pam water often goes out damn it i haven t showered for days the body odor and the heat are really extraordinary,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.5499}",-0.5499,negatif
1.163481884350804e+18,LASTT DAY!! dadahh luwuk pankapann lagii (boong udh rncana balik kalo ada libur doain ga kepotong penelitian),"LAST DAY!! Dadahh luwuk pankapann again (boong I'm planning to come back if I have a holiday, I pray the research doesn't get cut short)","last day!! dadahh luwuk pankapann again (boong i'm planning to come back if i have a holiday, i pray the research doesn't get cut short)","last day!! dadahh luwuk pankapann again (boong i'm planning to come back if i have a holiday, i pray the research doesn't get cut short)",last day   dadahh luwuk pankapann again boong i m planning to come back if i have a holiday i pray the research doesn t get cut short,last day dadahh luwuk pankapann again boong i m planning to come back if i have a holiday i pray the research doesn t get cut short,"{'neg': 0.084, 'neu': 0.717, 'pos': 0.199, 'compound': 0.4404}",0.4404,positif
1.243301761873367e+18,Info raja Ampat apa Luwuk Banggai?,Info on Raja Ampat or Luwuk Banggai?,info on raja ampat or luwuk banggai?,info on raja ampat or luwuk banggai?,info on raja ampat or luwuk banggai ,info on raja ampat or luwuk banggai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
